customer_id,tax_id,tax_code,customer_name,state,city,postcode,street,number,unit,region,district,lon,lat,ship_to_address,valid_from,valid_to,units_purchased,loyalty_segment
11185546,NULL,NULL,"GURLEY,  ANDREW J",IN,IND,46280.0,WIND CASTLE TRL,1576,NULL,NULL,NULL,-86.129552,39.928337,"IN, 46280.0, WIND CASTLE TRL, 1576",1528722414,NULL,6,1
17832220,NULL,NULL,"GARCIA,  SONIA",CA,NULL,92677,Glastonbury Pl,2,NULL,NULL,NULL,-117.6944586,33.490548,"CA, 92677, Glastonbury Pl, 2",1524027710,NULL,9,2
17412695,NULL,NULL,"GONZALEZ,  JUAN J",OH,Medina Township,44256.0,MARKS ROAD,3401.0,NULL,NULL,NULL,-81.8780975,41.18205,"OH, 44256.0, MARKS ROAD, 3401.0",1524534391,NULL,9,2
6340327,NULL,NULL,"POSTELNICK,  DAN W",CO,Highlands Ranch,80126.0,Classic Drive,2860,Unit 37,NULL,NULL,-104.9551535,39.55141029999999,"CO, 80126.0, Classic Drive, 2860",1532377045,1549757919,3,0
6755664,NULL,NULL,"GERMANICUS,  NERO R",PA,CARNEGIE,15106,WASHINGTON AVE,518,NULL,PA,ALLEGHENY,-80.08392679999999,40.4075468,"PA, 15106, WASHINGTON AVE, 518",1526367205,NULL,9,2
21983411,NULL,NULL,"MARTINEZ,  JUANITA M",IL,Chicago,60638.0,WEST 43RD STREET,4865,NULL,NULL,NULL,-87.74559350000001,41.8145504,"IL, 60638.0, WEST 43RD STREET, 4865",1528439381,NULL,17,3
13262896,NULL,NULL,"WALKER,  JEWEL L",ME,Lewiston,4240.0,Wood St,96,APT 4,ME,Androscoggin,-70.2083122,44.102895,"ME, 4240.0, Wood St, 96",1519934250,NULL,11,3
52515573,NULL,NULL,"BOYLE,  RICHARD A",NC,CHARLOTTE,28277,SUNNINGHILL PARK RD,16112.0,NULL,NULL,NULL,-80.85162509999998,35.0339825,"NC, 28277, SUNNINGHILL PARK RD, 16112.0",1538639786,1556490771,5,0
22711486,NULL,NULL,"DI SALVO,  JO ANN",IL,Grayslake,60030,W Springwood Dr,18364,NULL,IL,NULL,-87.9912272,42.3626151,"IL, 60030, W Springwood Dr, 18364",1533159236,NULL,8,2
20095564,NULL,NULL,"DEDINA,  DANA",OH,CHILLICOTHE,45601.0,ALLEN AVE,606,NULL,OH,ROS,-83.00032399999998,39.3427877,"OH, 45601.0, ALLEN AVE, 606",1541301821,NULL,29,3
2334007,NULL,NULL,"MILLER,  ANDRE S",MA,FITCHBURG,1420,ELLIS STREET,25,NULL,MA,WORCESTER,-71.7988183,42.5718219,"MA, 1420, ELLIS STREET, 25",1530225356,NULL,8,2
25302228,NULL,NULL,"HATTER,  COREY A",AZ,EL MIRAGE,85335.0,N 130TH LN,14218.0,NULL,NULL,NULL,-112.3415307,33.6130372,"AZ, 85335.0, N 130TH LN, 14218.0",1523274102,NULL,0,0
11023716,NULL,NULL,"BLAHUSIAK IV,  JOHN",NJ,NULL,7086.0,Boulevard Ea,725,NULL,NULL,NULL,-74.01834040000001,40.7713876,"NJ, 7086.0, Boulevard Ea, 725",1529342542,NULL,6,1
303009,NULL,NULL,"POWERS,  CHRISTOPHER R",MO,STURGEON,65284.0,W PROCTOR ST,414.0,NULL,NULL,NULL,-92.2850265,39.23798060000001,"MO, 65284.0, W PROCTOR ST, 414.0",1536595151,NULL,17,3
4384681,NULL,NULL,"MACIAS,  VINCE J",VA,VIRGINIA BEACH,23462,SHERLUCK RD,5305,NULL,VA,Virginia Beach City,-76.17358990000002,36.8276765,"VA, 23462, SHERLUCK RD, 5305",1522584572,NULL,0,0
4840601,NULL,NULL,"HERNANDEZ,  SABRINA M",MI,NULL,48017.0,N BYWOOD AVE,317.0,NULL,NULL,NULL,-83.15653329999998,42.5355405,"MI, 48017.0, N BYWOOD AVE, 317.0",1525983708,NULL,5,0
4274804,NULL,NULL,"TOBIAS,  BRIAN A",VA,PORTSMOUTH,23707,SCOTT ST,3307,NULL,VA,Portsmouth City,-76.34230809999998,36.8274192,"VA, 23707, SCOTT ST, 3307",1524192549,NULL,23,3
16885666,NULL,NULL,"BLACKMAN,  DUANE T",NY,Buffalo,14213,Putnam Street,91,NULL,NY,Erie,-78.88411020000002,42.9194986,"NY, 14213, Putnam Street, 91",1515428871,NULL,6,1
583159,NULL,NULL,"HEILI,  JOHN PAUL M",UT,TAYLORSVILLE CITY,84129,WEST 4160  SOUTH,1726,NULL,UT,49035 - Salt Lake,-111.9395467,40.6809665,"UT, 84129, WEST 4160  SOUTH, 1726",1535220804,NULL,5,0
20086359,NULL,NULL,"DEVINE,  DAVID B",CA,OAKLAND,94611,KELTON CT,1,10E,NULL,NULL,-122.2508085,37.8242565,"CA, 94611, KELTON CT, 1",1521137578,NULL,5,0
1765206,NULL,NULL,"WILLIAMS,  BERNARDINE D",MA,WESTFIELD,1085,PARK STREET,30,NULL,MA,HAMPDEN,-72.7383125,42.1262896,"MA, 1085, PARK STREET, 30",1534572246,NULL,9,2
20257929,NULL,NULL,"NELLUM-FANE,  JAMAY M",NY,New Windsor,12553,Sandgate Drive,416,NULL,NY,Orange,-74.0928686,41.4642668,"NY, 12553, Sandgate Drive, 416",1517880778,NULL,4,0
5278067,NULL,NULL,"THOMAS,  BARBARA J",PA,Waynesboro,17268,Catoctin Dr,11810,NULL,PA,FRANKLIN,-77.5546759,39.7574981,"PA, 17268, Catoctin Dr, 11810",1520949534,NULL,7,1
14367005,NULL,NULL,"ELLIS,  IVON C",OH,BLENDON TWP,43081.0,CARACAS DR,3711,NULL,OH,FRA,-82.9121656,40.0898497,"OH, 43081.0, CARACAS DR, 3711",1520065124,NULL,31,3
28159651,NULL,NULL,"DEMERTSIDIS,  GEORGE R",FL,TAMPA,33619,N  68TH ST,3007,NULL,NULL,HILLSBOROUGH,-82.3791,27.97079,"FL, 33619, N  68TH ST, 3007",1518229797,NULL,6,1
17969087,NULL,NULL,"LOZEAU,  JOHN M",CA,NULL,93726,N CALLISCH ST,3342,NULL,NULL,NULL,-119.7761463,36.7814302,"CA, 93726, N CALLISCH ST, 3342",1527611345,NULL,0,0
22068789,NULL,NULL,"LI,  ANDY Y",IL,Chicago,60609.0,SOUTH MAY STREET,5227,NULL,NULL,NULL,-87.65349350000002,41.7987768,"IL, 60609.0, SOUTH MAY STREET, 5227",1531390274,NULL,8,2
2321936,NULL,NULL,"NEWING,  JEFFERY",MT,HUNGRY HORSE,59919.0,4TH ST W,244.0,NULL,MT,NULL,-114.0702382,48.389897,"MT, 59919.0, 4TH ST W, 244.0",1519966232,NULL,8,2
14141343,NULL,NULL,"PEREZ,  ALBERT",OH,NULL,45118.0,US RTE 50,1931,NULL,OH,BRO,-83.9923031,39.154254,"OH, 45118.0, US RTE 50, 1931",1526951577,NULL,5,0
22665730,NULL,NULL,"LOTT,  ALBERT C",FL,FORT MYERS,33913.0,VILLA GRAND 1011,11520,1011,FL,LEE,-81.7543162,26.562716,"FL, 33913.0, VILLA GRAND 1011, 11520",1522840075,NULL,2,0
232703,NULL,NULL,"GHOLSTON,  CHRIS D",MO,ST JOSEPH,64501.0,S 8TH ST,1902,NULL,MO,NULL,-94.8508374,39.7490024,"MO, 64501.0, S 8TH ST, 1902",1529016372,NULL,9,2
25135910,NULL,NULL,"SMITH,  GREGORY",AZ,PHOENIX,85044.0,S 50TH WY,12842.0,NULL,NULL,NULL,-111.9776357,33.329776,"AZ, 85044.0, S 50TH WY, 12842.0",1530905773,NULL,26,3
6274334,NULL,NULL,"ROSA,  ANTHONY R",CO,Castle Rock,80104,North Bedford Avenue,75,NULL,NULL,NULL,-104.8021688,39.3700353,"CO, 80104, North Bedford Avenue, 75",1521820748,NULL,5,0
26316984,NULL,NULL,"BOCHENEK-SCHULTZ,  ALICJA",WI,NULL,53215.0,S 15TH STREET,2747 A,NULL,NULL,NULL,-87.93175040000001,42.994577,"WI, 53215.0, S 15TH STREET, 2747 A",1528530881,NULL,10,2
30990031,NULL,NULL,"KWA,  JACK",FL,ORLANDO,32824,VIOLET DR,9564,NULL,NULL,ORANGE,-81.356721,28.428046,"FL, 32824, VIOLET DR, 9564",1537107341,NULL,16,3
66595841,NULL,NULL,"KOOISTRA,  CHRISTOPHER A",LA,NULL,70001.0,CARNATION AVE,1625,NULL,NULL,NULL,-90.1923822,29.9910506,"LA, 70001.0, CARNATION AVE, 1625",1515030308,NULL,10,2
11434276,NULL,NULL,"COLLAZO,  ELIZABETH",IA,Cedar Rapids,52404.0,Elizabeth St SW,208,NULL,NULL,NULL,-91.7338245,41.954795,"IA, 52404.0, Elizabeth St SW, 208",1517185313,NULL,33,3
16790903,NULL,NULL,"HARO,  JORGE",CA,PALM DESERT,92260,LA PAZ WAY,248,NULL,NULL,NULL,-116.3873537,33.7492486,"CA, 92260, LA PAZ WAY, 248",1531711928,NULL,1,0
28698288,NULL,NULL,"NELSON,  ANNA K",FL,SEBASTIAN,32958,CROTON AVE,486,NULL,NULL,INDIAN RIVER,-80.483319,27.805478000000004,"FL, 32958, CROTON AVE, 486",1544623066,NULL,3,0
4354773,NULL,NULL,"PALAZZOLO,  MARK J",MA,GROVELAND,1834.0,CRANTON AVENUE,20,RIGHT,MA,ESSEX,-71.0223632,42.7735775,"MA, 1834.0, CRANTON AVENUE, 20",1545688220,1559516641,6,1
55595506,NULL,NULL,"ANDERSON,  ZANETTA S",NC,NULL,28348.0,SMITH ROAD,2259,NULL,NULL,CUMBERLAND,-78.85815620000002,34.9388189,"NC, 28348.0, SMITH ROAD, 2259",1536718333,NULL,6,1
4382555,NULL,NULL,"GARRITY,  PATRICK F",MA,AMESBURY,1913.0,CONGRESS STREET,53,139,MA,ESSEX,-70.9206772,42.8620902,"MA, 1913.0, CONGRESS STREET, 53",1521581819,NULL,30,3
12500520,NULL,NULL,"SCHNIER,  BRIAN T",KS,WICHITA,67203,N   EDWARDS AVE,122,NULL,KS,SEDGWICK COUNTY,-97.3735765,37.6846154,"KS, 67203, N   EDWARDS AVE, 122",1518322044,NULL,1,0
5097955,NULL,NULL,"YOUNG,  RASHIDA L",CO, CO,80110-1503,S ACOMA ST,2711,NULL,NULL,NULL,-104.98912649999998,39.6674071,"CO, 80110-1503, S ACOMA ST, 2711",1535354054,NULL,7,1
18114181,NULL,NULL,"HASLAM,  CYNTHIA S",NY,Bethlehem,12054,Hawthorne Avenue,39,NULL,NY,Albany,-73.83585749999997,42.6164213,"NY, 12054, Hawthorne Avenue, 39",1528439493,NULL,11,3
18563057,NULL,NULL,"RUESTOW,  PETER S",OH,HASKINS,43525.0,S SULLIVAN DR,107,NULL,OH,WOO,-83.7009012,41.4635243,"OH, 43525.0, S SULLIVAN DR, 107",1522566800,NULL,25,3
11412341,NULL,NULL,"SOLANA,  LEON W",IA,Cedar Rapids,52401.0,9th Ave SE,716,NULL,NULL,NULL,-91.6557796,41.9759122,"IA, 52401.0, 9th Ave SE, 716",1522430889,NULL,28,3
11890227,NULL,NULL,"BRAZEL,  JAMES P",KS,Scranton,66537,E 189TH ST,0,NULL,NULL,NULL,-95.6446039,38.7279841,"KS, 66537, E 189TH ST, 0",1534060717,NULL,4,0
393652,NULL,NULL,"GONZALEZ,  MARIA B",UT,SOUTH SALT LAKE CITY,84119,SOUTH 1000  WEST,3610,APT D13,UT,49035 - Salt Lake,-111.9209636,40.69366220000001,"UT, 84119, SOUTH 1000  WEST, 3610",1530627986,NULL,8,2
15171127,NULL,NULL,"GORZEN,  WALDEMAR G",CA,Los Angeles,90026.0,Tularosa Drive,852,NULL,NULL,NULL,-118.2793355,34.0839627,"CA, 90026.0, Tularosa Drive, 852",1519950592,NULL,22,3
13874779,NULL,NULL,"CLEMONS,  CYNTHIA",NY,NULL,10306.0,BADEN PL,315,NULL,NULL,NULL,-74.0929575,40.5707299,"NY, 10306.0, BADEN PL, 315",1533889849,NULL,1,0
33589450,NULL,NULL,"LAWSON,  ERIC D",WA,East Wenatchee,98802,Ruud Canyon Rd,443,NULL,NULL,NULL,-120.1373358,47.5852523,"WA, 98802, Ruud Canyon Rd, 443",1526045800,NULL,19,3
14564857,NULL,NULL,"CONNERS,  CLARENCE",OH,COLUMBUS,43206.0,JACKSON ST,229,NULL,OH,FRA,-82.9922605,39.9514683,"OH, 43206.0, JACKSON ST, 229",1534677913,NULL,4,0
19231063,NULL,NULL,"TURNER,  MONIQUER",NY,Hempstead,11756,Rope Lane,116,NULL,NY,Nassau,-73.50053100000002,40.7184156,"NY, 11756, Rope Lane, 116",1535713273,NULL,7,1
106958,NULL,NULL,"LOPEZ,  JESUS",VT,RICHMOND,05477,WESTALL DR,300,NULL,VT,NULL,-72.9958891,44.4215101,"VT, 05477, WESTALL DR, 300",1514810981,NULL,7,1
10076086,NULL,NULL,"WEBB LAY,  VANESSA F",NJ,RIDGEFIELD PARK,7660.0,Spruce Avenue,47,NULL,NULL,NULL,-74.0260282,40.856248,"NJ, 7660.0, Spruce Avenue, 47",1518147991,NULL,4,0
22690739,NULL,NULL,"STEWART-BINION,  TAMMY G",IL,Waukegan,60085,Keller Ave,131,NULL,IL,NULL,-87.8641822,42.3565552,"IL, 60085, Keller Ave, 131",1535106858,NULL,8,2
14968006,NULL,NULL,"WOZNIAK,  BARTOSZ M",OH,HOLGATE,43527,PITTSBURG AV,315,NULL,OH,69,-84.1290559,41.251147,"OH, 43527, PITTSBURG AV, 315",1516473946,NULL,7,1
23770173,NULL,NULL,"QUALLS,  TYANNA",IL,AURORA,60506,MASON AV,935,NULL,NULL,NULL,-88.3314265,41.7405687,"IL, 60506, MASON AV, 935",1537753342,NULL,6,1
2395066,NULL,NULL,"POWELL,  GARY L",MA,GREENFIELD,1301.0,CHAPMAN STREET,52,103,MA,FRANKLIN,-72.60334509999998,42.5892704,"MA, 1301.0, CHAPMAN STREET, 52",1515960216,NULL,28,3
70766139,NULL,NULL,"RANGEL,  ELI",TN,MARYVILLE,37801,W   HUNT RD,1363,NULL,TN,NULL,-84.0235105,35.7811586,"TN, 37801, W   HUNT RD, 1363",1516201384,NULL,0,0
11844718,NULL,NULL,"ROULDS,  CALLA",KY,NULL,40055,RIDGE RD,2412,NULL,NULL,NULL,-85.34351579999998,38.5034347,"KY, 40055, RIDGE RD, 2412",1515586522,NULL,24,3
4254996,NULL,NULL,"DOMINECK,  FRED",MA,LOWELL,1851.0,MIDDLESEX STREET,1949,NULL,MA,MIDDLESEX,-71.3610971,42.6359799,"MA, 1851.0, MIDDLESEX STREET, 1949",1526335316,NULL,19,3
3010389,NULL,NULL,"CLAYTON,  LATOYA",AK,NULL,99504,CREEKSIDE CENTER DR,7840,APT 2,NULL,NULL,-149.7358926,61.2067611,"AK, 99504, CREEKSIDE CENTER DR, 7840",1517545307,NULL,16,3
20554534,NULL,NULL,"KRISHACK,  CELESTE R",NY,Owego,13827,Temple Street,118,NULL,NY,Tioga,-76.26181319999998,42.1054535,"NY, 13827, Temple Street, 118",1519754694,NULL,14,3
15984093,NULL,NULL,"TUCKER,  JOANN",FL,LEHIGH ACRES,33936,LINDALE CIR,1514,NULL,NULL,NULL,-81.6603985,26.6113762,"FL, 33936, LINDALE CIR, 1514",1539267957,NULL,9,2
10070580,NULL,NULL,"MENKOVIC,  ENES",NJ,PARK RIDGE,7656.0,Shaw Place,232,NULL,NULL,NULL,-74.02377609999998,41.0247787,"NJ, 7656.0, Shaw Place, 232",1536991732,NULL,6,1
6296660,NULL,NULL,"RICHARDSON,  SHANE R",CO,Castle Rock,80108.0,Maclaren Lane,3505,NULL,NULL,NULL,-104.8252489,39.4155431,"CO, 80108.0, Maclaren Lane, 3505",1522690834,1548111185,2,0
14219782,NULL,NULL,"SHANER,  SHAWN P",OH,CLINTON TWP,43224.0,AUDREY RD,1747,NULL,OH,FRA,-82.9665767,40.0340592,"OH, 43224.0, AUDREY RD, 1747",1520849974,NULL,179,3
8379250,NULL,NULL,"POMIRKO,  KALYNA V",IN,FW,46802,EBY AVE,1926.0,NULL,Indiana,2.0,-85.1645246,41.06567860000001,"IN, 46802, EBY AVE, 1926.0",1524610540,NULL,0,0
5506634,NULL,NULL,"VAZQUEZ JR,  EDWARD H",PA,NULL,19106-2220,N 03RD ST,25,NULL,NULL,NULL,-75.145258,39.9509869,"PA, 19106-2220, N 03RD ST, 25",1544193394,NULL,4,0
3354199,NULL,NULL,"DAVIS,  DAVID E",MA,BELMONT,2478,WINSLOW ROAD,30,1,MA,MIDDLESEX,-71.1786134,42.3836849,"MA, 2478, WINSLOW ROAD, 30",1545392292,NULL,29,3
12682716,NULL,NULL,"WISZ,  DONALD E",KS,NULL,66104,N  37TH ST,3235,NULL,KS,WYANDOTTE COUNTY,-94.6720438,39.1463253,"KS, 66104, N  37TH ST, 3235",1538357751,NULL,28,3
17580825,NULL,NULL,"MASTANDREA,  JOHN M",CA,SAN JOSE,95112,N 20TH ST,366,NULL,NULL,NULL,-121.8756657,37.3510307,"CA, 95112, N 20TH ST, 366",1540650021,NULL,1,0
29183257,NULL,NULL,"HERRERA GOVEA,  ROSA M","ID",COEUR D ALENE,83815,W LEGENDS PKWY,1887,204,NULL,NULL,-116.8123492,47.7029932,"ID, 83815, W LEGENDS PKWY, 1887",1520191289,NULL,11,3
22807990,NULL,NULL,"RODRIGUEZ,  FRANK",IL,Antioch,60002,Donin Dr,392,Apt 309,IL,NULL,-88.0988478,42.4918758,"IL, 60002, Donin Dr, 392",1516575150,NULL,7,1
14331343,NULL,NULL,"GIANNINI,  SILVANA C",CA,Long Beach,90807.0,North   Virginia Road,3933,101,NULL,NULL,-118.1906189,33.8300739,"CA, 90807.0, North   Virginia Road, 3933",1516400990,NULL,3,0
13192724,NULL,NULL,"ANGLEMIRE,  MICHAEL T",KS,CALDWELL,67022.0,N  CHISHOLM ST,17,NULL,KS,SUMNER COUNTY,-97.6059995,37.0329358,"KS, 67022.0, N  CHISHOLM ST, 17",1538822403,NULL,9,2
33618641,NULL,NULL,"DE LISLE,  DAN L",FL,TERRA CEIA ISLAND,34250,MICHIANA DR,110,NULL,NULL,MANATEE,-82.596525,27.56572,"FL, 34250, MICHIANA DR, 110",1528294188,NULL,9,2
17099142,NULL,NULL,"GILES,  KOREY",OH,ZANESVILLE,43701.0,NORTH POINTE DR,4035,1,OH,MUS,-82.0274579,40.0008781,"OH, 43701.0, NORTH POINTE DR, 4035",1546128739,NULL,8,2
14625268,NULL,NULL,"JACKSON,  DARNITIA",NY,MIDDLETOWN,10941.0,EDINBURGH RD,89,NULL,NY,NULL,-74.3602186,41.4724166,"NY, 10941.0, EDINBURGH RD, 89",1520804358,NULL,4,0
1479182,NULL,NULL,"SVIHULA,  LISA A",MA,BRIDGEWATER,2324.0,ALDRICH ROAD,153,NULL,MA,PLYMOUTH,-70.99278699999998,41.9997604,"MA, 2324.0, ALDRICH ROAD, 153",1543003718,NULL,10,2
3792605,NULL,NULL,"MARRINER,  NICOLE L",MA,LYNN,1902.0,ALLEY STREET,108,NULL,MA,ESSEX,-70.95344140000002,42.4582445,"MA, 1902.0, ALLEY STREET, 108",1517162888,NULL,0,0
19861782,NULL,NULL,"SORAGHAN,  PATRICK P",NY,Greenburgh,10607,Stonewall Circle,61,NULL,NY,Westchester,-73.8100864,41.0368866,"NY, 10607, Stonewall Circle, 61",1524960474,NULL,29,3
11285221,NULL,NULL,"SOPCZYNSKI,  BRIAN E",NJ,FORDS,8863.0,North   Oakland Avenue,25,NULL,NULL,NULL,-74.3129749,40.5321026,"NJ, 8863.0, North   Oakland Avenue, 25",1543304083,NULL,5,0
18987763,NULL,NULL,"COLEMAN,  JEFFREY L",OH,CAMBRIDGE,43725.0,GOMBER AVE,517,NULL,OH,GUE,-81.5944708,40.027677,"OH, 43725.0, GOMBER AVE, 517",1538239847,NULL,4,0
23005857,NULL,NULL,"ANDERSON,  AARON",IL,MCHENRY,60050.0,W JOHN ST,3715,NULL,IL,MCHENRY COUNTY,-88.27139129999998,42.3418256,"IL, 60050.0, W JOHN ST, 3715",1527966815,NULL,15,3
15961897,NULL,NULL,"WIENER,  GINA K",NY,Brighton,14618,Allens Creek Road,95,Suite 5,NY,Monroe,-77.5506118,43.114869,"NY, 14618, Allens Creek Road, 95",1517186177,NULL,23,3
55486505,NULL,NULL,"BERG,  ROBERT T",NC, ,28904.0,INDIAN TRAIL LANE,225,NULL,NULL,CLAY,-83.71943859999998,35.033187100000006,"NC, 28904.0, INDIAN TRAIL LANE, 225",1535813132,NULL,1,0
20125460,NULL,NULL,"LEVERETT,  MICHAEL E",WY,NULL,82604,BOXELDER ST,1144,NULL,WY,NULL,-106.3385592,42.8388476,"WY, 82604, BOXELDER ST, 1144",1544728621,NULL,2,0
9281635,NULL,NULL,"O SULLIVAN,  BRIAN P",IN,DUBOIS,47432,HILLSIDE DR,9528,NULL,Indiana,59.0,-86.63119329999998,38.538499,"IN, 47432, HILLSIDE DR, 9528",1533224207,NULL,5,0
13925298,NULL,NULL,"LABOY,  JIMMY",CA,La Crescenta,91214.0,Altura Avenue,2623,NULL,NULL,NULL,-118.2361827,34.2175113,"CA, 91214.0, Altura Avenue, 2623",1537777461,NULL,3,0
1503411,NULL,NULL,"WATKINS-JONES,  TONYA",MO,KANSAS CITY,64132.0,E MEYER BLVD,3318,NULL,NULL,NULL,-94.5472983,39.0080601,"MO, 64132.0, E MEYER BLVD, 3318",1517547623,NULL,3,0
4877659,NULL,NULL,"ZALLER,  MATTHEW J",CO,GRAND JUNCTION,81504,BROOK VIEW WAY,3183,NULL,CO,NULL,-108.4619968,39.0761691,"CO, 81504, BROOK VIEW WAY, 3183",1521117962,NULL,6,1
12617786,NULL,NULL,"ACEVEDO,  EDWIN C",KS,WICHITA,67226.0,E  GEMSTONE LN,11661,APT 32,KS,SEDGWICK COUNTY,-97.1999006,37.7371445,"KS, 67226.0, E  GEMSTONE LN, 11661",1530729733,NULL,6,1
22066047,NULL,NULL,"JACOBO,  JOSEPH",IL,Chicago,60653.0,SOUTH MICHIGAN AVENUE,4342,NULL,NULL,NULL,-87.6234022,41.8152362,"IL, 60653.0, SOUTH MICHIGAN AVENUE, 4342",1524622157,NULL,3,0
34332105,NULL,NULL,"EVANS,  TAMMY Y",WA,BREMERTON,98312,OLD SAWMILL PL,3166,NULL,NULL,NULL,-122.7189211,47.59310670000001,"WA, 98312, OLD SAWMILL PL, 3166",1522822059,NULL,15,3
17691086,NULL,NULL,"MITCHELL,  BETTY",FL,ALTAMONTE SPRINGS,32714.0,W SR 436,1194,NULL,NULL,NULL,-81.43101750000002,28.6664447,"FL, 32714.0, W SR 436, 1194",1534321187,NULL,20,3
21394834,NULL,NULL,"KENNEDY,  MATTHEW F",IL,Des Plaines,60016.0,WEBSTER LANE,996,NULL,NULL,NULL,-87.90071540000002,42.0346403,"IL, 60016.0, WEBSTER LANE, 996",1540768039,NULL,0,0
32526617,NULL,NULL,"ZYMANTAS,  MARK E",WA,LYNNWOOD,98036-3509,204TH ST,2720,NULL,NULL,NULL,-122.2703914,47.8133211,"WA, 98036-3509, 204TH ST, 2720",1534567817,NULL,7,1
10606443,NULL,NULL,"ANDERSEN,  TIMOTHY",NJ,SEA ISLE CITY,8243.0,46th Street North,15,NULL,NULL,NULL,-74.69272590000001,39.1518616,"NJ, 8243.0, 46th Street North, 15",1542688901,NULL,6,1
20028994,NULL,NULL,"HAMPTON,  LINDA D",FL,OCALA,34476,SW 59TH CIR,9901.0,NULL,NULL,NULL,-82.22194379999998,29.07759,"FL, 34476, SW 59TH CIR, 9901.0",1531715748,NULL,7,1
10340089,NULL,NULL,"LOSIK,  RICHARD F",NJ,COLUMBUS,8022.0,Greenbrook Drive,1,NULL,NULL,NULL,-74.6695785,40.0874667,"NJ, 8022.0, Greenbrook Drive, 1",1543519069,NULL,25,3
15750983,NULL,NULL,"MC MULLIN,  SEAN M",OH,REYNOLDSBURG,43068,BRIARCLIFF RD,1235,APT,OH,FRA,-82.81240600000002,39.9561743,"OH, 43068, BRIARCLIFF RD, 1235",1523280452,NULL,0,0
14044523,NULL,NULL,"KNOTTS,  YOLANDA",NY,NULL,11372.0,80 ST,37-56,NULL,NULL,NULL,-73.88601120000001,40.7479099,"NY, 11372.0, 80 ST, 37-56",1523828129,NULL,18,3
3846553,NULL,NULL,"O MALLEY,  PATRICK",VA,NEWPORT NEWS,23605,73RD ST,1124,NULL,VA,Newport News City,-76.4256637,37.0181612,"VA, 23605, 73RD ST, 1124",1523836966,NULL,19,3
10143645,NULL,NULL,"ONTANON,  FERNANDO",NJ,OAKLAND,7436.0,Sheffield Street,87,NULL,NULL,NULL,-74.2353735,41.0206127,"NJ, 7436.0, Sheffield Street, 87",1518745979,NULL,19,3
3292376,NULL,NULL,"MALLEK,  WILLIAM C",MN,LAKEVILLE,55044,FROST COURT,20669,NULL,NULL,NULL,-93.2082162,44.65220460000001,"MN, 55044, FROST COURT, 20669",1545677026,NULL,2,0
19987112,NULL,NULL,"WILBOURN,  LINEE S",NY,Greenburgh,10591,Carrollwood Drive,211,NULL,NY,Westchester,-73.84600470000002,41.0664009,"NY, 10591, Carrollwood Drive, 211",1532306108,NULL,7,1
1499765,NULL,NULL,"FIENE,  HAROLD J",MO,KANSAS CITY,64132.0,E 76TH TER,1874,NULL,NULL,NULL,-94.5631978,38.9881381,"MO, 64132.0, E 76TH TER, 1874",1524214509,NULL,1,0
12843915,NULL,NULL,"PONCE,  FRANK P",KS,PLAINVILLE,67663.0,E  MILL ST,424,NULL,KS,ROOKS COUNTY,-99.2927471,39.2340953,"KS, 67663.0, E  MILL ST, 424",1518991147,NULL,1,0
19950794,NULL,NULL,"ALVAREZ,  HECTOR L",NY,Clarkstown,10994,West Nyack Road,260,Unit 1,NY,Rockland,-73.99302359999999,41.09800429999999,"NY, 10994, West Nyack Road, 260",1543248228,NULL,25,3
1416590,NULL,NULL,"ROSENTHAL,  REBECCA M",MA,RAYNHAM,2767,BROADWAY,565,NULL,MA,BRISTOL,-71.07570720000002,41.9441369,"MA, 2767, BROADWAY, 565",1534839512,NULL,1,0
1150209,NULL,NULL,"FALLON,  MICHAEL J",MA,YARMOUTH,2675.0,ROUTE 6A,147,NULL,MA,BARNSTABLE,-70.2505759,41.7033516,"MA, 2675.0, ROUTE 6A, 147",1518016237,1550124672,24,3
25415867,NULL,NULL,"NOWACZYK,  ROBERTA R",WI,Cudahy,53110,E BELSAR AVE,3009.0,NULL,NULL,NULL,-87.8724118,42.9416831,"WI, 53110, E BELSAR AVE, 3009.0",1517349918,NULL,1,0
21971000,NULL,NULL,"DEL MONICO,  DOMINICK W",FL,OCALA,34481.0,SW 107TH PL,8091,NULL,FL,MARION,-82.2533804,29.0668854,"FL, 34481.0, SW 107TH PL, 8091",1530535513,NULL,0,0
19985224,NULL,NULL,"TEMEN,  NICHOLAS R",CA,OAKLAND,94602,BRIGHTON AV,3533.0,NULL,NULL,NULL,-122.2268774,37.801874700000006,"CA, 94602, BRIGHTON AV, 3533.0",1533747524,NULL,8,2
18575045,NULL,NULL,"MAGLARAS,  SPIRO",NY,East Greenbush,12144,Carriage Road,2,NULL,NY,Rensselaer,-73.7245489,42.6284809,"NY, 12144, Carriage Road, 2",1534582467,NULL,8,2
22944215,NULL,NULL,"ALBRIGHT,  ERIK A",IL,HUNTLEY,60142.0,DURHAM DR,9300,NULL,IL,MCHENRY COUNTY,-88.4130128,42.1941903,"IL, 60142.0, DURHAM DR, 9300",1520361415,NULL,32,3
308677,NULL,NULL,"WILLINGHAM,  RUSSELL L",VT,LUDLOW,05149,BLUE RDG,20,NULL,VT,NULL,-72.6807285,43.3922183,"VT, 05149, BLUE RDG, 20",1533595988,NULL,7,1
